transcript_id	gene_id	gene_name
CEP52_003841-T1_mrna	gene-CEP52_003841	CEP52_003841
CEP52_003842-T1_mrna	gene-CEP52_003842	CEP52_003842
CEP52_003843-T1_mrna	gene-CEP52_003843	CEP52_003843
CEP52_003844-T1_mrna	gene-CEP52_003844	CEP52_003844
CEP52_003845-T1_mrna	gene-CEP52_003845	CEP52_003845
CEP52_003846-T1_mrna	gene-CEP52_003846	CEP52_003846
CEP52_003847-T1_mrna	gene-CEP52_003847	CEP52_003847
CEP52_003848-T1_mrna	gene-CEP52_003848	CEP52_003848
CEP52_003849-T1_mrna	gene-CEP52_003849	CEP52_003849
CEP52_003850-T1_mrna	gene-CEP52_003850	CEP52_003850
CEP52_003851-T1_mrna	gene-CEP52_003851	CEP52_003851
CEP52_003852-T1_mrna	gene-CEP52_003852	CEP52_003852
CEP52_003853-T1_mrna	gene-CEP52_003853	CEP52_003853
CEP52_003854-T1_mrna	gene-CEP52_003854	CEP52_003854
CEP52_003855-T1_mrna	gene-CEP52_003855	CEP52_003855
CEP52_003856-T1_mrna	gene-CEP52_003856	CEP52_003856
CEP52_003857-T1_mrna	gene-CEP52_003857	CEP52_003857
CEP52_003858-T1_mrna	gene-CEP52_003858	CEP52_003858
CEP52_003859-T1_mrna	gene-CEP52_003859	CEP52_003859
CEP52_003860-T1_mrna	gene-CEP52_003860	CEP52_003860
CEP52_003861-T1_mrna	gene-CEP52_003861	CEP52_003861
CEP52_003862-T1_mrna	gene-CEP52_003862	CEP52_003862
CEP52_003863-T1_mrna	gene-CEP52_003863	CEP52_003863
CEP52_003864-T1_mrna	gene-CEP52_003864	CEP52_003864
CEP52_003865-T1_mrna	gene-CEP52_003865	CEP52_003865
CEP52_003866-T1_mrna	gene-CEP52_003866	CEP52_003866
CEP52_003867-T1_mrna	gene-CEP52_003867	CEP52_003867
CEP52_003868-T1_mrna	gene-CEP52_003868	CEP52_003868
CEP52_003869-T1_mrna	gene-CEP52_003869	CEP52_003869
CEP52_003870-T1_mrna	gene-CEP52_003870	CEP52_003870
CEP52_003871-T1_mrna	gene-CEP52_003871	CEP52_003871
CEP52_003872-T1_mrna	gene-CEP52_003872	CEP52_003872
CEP52_003873-T1_mrna	gene-CEP52_003873	CEP52_003873
CEP52_003874-T1_mrna	gene-CEP52_003874	CEP52_003874
CEP52_003875-T1_mrna	gene-CEP52_003875	CEP52_003875
CEP52_003876-T1_mrna	gene-CEP52_003876	CEP52_003876
CEP52_003877-T1_mrna	gene-CEP52_003877	CEP52_003877
CEP52_003878-T1_mrna	gene-CEP52_003878	CEP52_003878
CEP52_003879-T1_mrna	gene-CEP52_003879	CEP52_003879
CEP52_003880-T1_mrna	gene-CEP52_003880	CEP52_003880
CEP52_003881-T1_mrna	gene-CEP52_003881	CEP52_003881
CEP52_003882-T1_mrna	gene-CEP52_003882	CEP52_003882
CEP52_003883-T1_mrna	gene-CEP52_003883	CEP52_003883
CEP52_003884-T1_mrna	gene-CEP52_003884	CEP52_003884
CEP52_003885-T1_mrna	gene-CEP52_003885	CEP52_003885
CEP52_003886-T1_mrna	gene-CEP52_003886	CEP52_003886
CEP52_003887-T1_mrna	gene-CEP52_003887	CEP52_003887
CEP52_003888-T1_mrna	gene-CEP52_003888	CEP52_003888
CEP52_003889-T1_mrna	gene-CEP52_003889	CEP52_003889
CEP52_003890-T1_mrna	gene-CEP52_003890	CEP52_003890
CEP52_003891-T1_mrna	gene-CEP52_003891	CEP52_003891
CEP52_003892-T1_mrna	gene-CEP52_003892	CEP52_003892
CEP52_003893-T1_mrna	gene-CEP52_003893	CEP52_003893
CEP52_003894-T1_mrna	gene-CEP52_003894	CEP52_003894
CEP52_003895-T1_mrna	gene-CEP52_003895	CEP52_003895
CEP52_003896-T1_mrna	gene-CEP52_003896	CEP52_003896
CEP52_003897-T1_mrna	gene-CEP52_003897	CEP52_003897
CEP52_003898-T1_mrna	gene-CEP52_003898	CEP52_003898
CEP52_003899-T1_mrna	gene-CEP52_003899	CEP52_003899
CEP52_003900-T1_mrna	gene-CEP52_003900	CEP52_003900
CEP52_003901-T1_mrna	gene-CEP52_003901	CEP52_003901
CEP52_003902-T1_mrna	gene-CEP52_003902	CEP52_003902
CEP52_003903-T1_mrna	gene-CEP52_003903	CEP52_003903
CEP52_003904-T1_mrna	gene-CEP52_003904	CEP52_003904
CEP52_003905-T1_mrna	gene-CEP52_003905	CEP52_003905
CEP52_003906-T1_mrna	gene-CEP52_003906	CEP52_003906
CEP52_003907-T1_mrna	gene-CEP52_003907	CEP52_003907
CEP52_003908-T1_mrna	gene-CEP52_003908	CEP52_003908
CEP52_003909-T1_mrna	gene-CEP52_003909	CEP52_003909
CEP52_003910-T1_mrna	gene-CEP52_003910	CEP52_003910
CEP52_003911-T1_mrna	gene-CEP52_003911	CEP52_003911
CEP52_003912-T1_mrna	gene-CEP52_003912	CEP52_003912
CEP52_003913-T1_mrna	gene-CEP52_003913	CEP52_003913
CEP52_003914-T1_mrna	gene-CEP52_003914	CEP52_003914
CEP52_003915-T1_mrna	gene-CEP52_003915	CEP52_003915
CEP52_003916-T1_mrna	gene-CEP52_003916	CEP52_003916
CEP52_003917-T1_mrna	gene-CEP52_003917	CEP52_003917
CEP52_003918-T1_mrna	gene-CEP52_003918	CEP52_003918
CEP52_003919-T1_mrna	gene-CEP52_003919	CEP52_003919
CEP52_003920-T1_mrna	gene-CEP52_003920	CEP52_003920
CEP52_003921-T1_mrna	gene-CEP52_003921	CEP52_003921
CEP52_003922-T1_mrna	gene-CEP52_003922	CEP52_003922
CEP52_003923-T1_mrna	gene-CEP52_003923	CEP52_003923
CEP52_003924-T1_mrna	gene-CEP52_003924	CEP52_003924
CEP52_003925-T1_mrna	gene-CEP52_003925	CEP52_003925
CEP52_003926-T1_mrna	gene-CEP52_003926	CEP52_003926
CEP52_003927-T1_mrna	gene-CEP52_003927	CEP52_003927
CEP52_003928-T1_mrna	gene-CEP52_003928	CEP52_003928
CEP52_003929-T1_mrna	gene-CEP52_003929	CEP52_003929
CEP52_003930-T1_mrna	gene-CEP52_003930	CEP52_003930
CEP52_003931-T1_mrna	gene-CEP52_003931	CEP52_003931
CEP52_003932-T1_mrna	gene-CEP52_003932	CEP52_003932
CEP52_003933-T1_mrna	gene-CEP52_003933	CEP52_003933
CEP52_003934-T1_mrna	gene-CEP52_003934	CEP52_003934
CEP52_003935-T1_mrna	gene-CEP52_003935	CEP52_003935
CEP52_015198-T1_mrna	gene-CEP52_015198	CEP52_015198
CEP52_015199-T1_mrna	gene-CEP52_015199	CEP52_015199
CEP52_015200-T1_mrna	gene-CEP52_015200	CEP52_015200
CEP52_015201-T1_mrna	gene-CEP52_015201	CEP52_015201
CEP52_015202-T1_mrna	gene-CEP52_015202	CEP52_015202
CEP52_015203-T1_mrna	gene-CEP52_015203	CEP52_015203
CEP52_015204-T1_mrna	gene-CEP52_015204	CEP52_015204
CEP52_015205-T1_mrna	gene-CEP52_015205	CEP52_015205
CEP52_015206-T1_mrna	gene-CEP52_015206	CEP52_015206
CEP52_015207-T1_mrna	gene-CEP52_015207	CEP52_015207
CEP52_015208-T1_mrna	gene-CEP52_015208	CEP52_015208
CEP52_015209-T1_mrna	gene-CEP52_015209	CEP52_015209
CEP52_015210-T1_mrna	gene-CEP52_015210	CEP52_015210
CEP52_015211-T1_mrna	gene-CEP52_015211	CEP52_015211
CEP52_015212-T1_mrna	gene-CEP52_015212	CEP52_015212
CEP52_015213-T1_mrna	gene-CEP52_015213	CEP52_015213
CEP52_015214-T1_mrna	gene-CEP52_015214	CEP52_015214
CEP52_015215-T1_mrna	gene-CEP52_015215	CEP52_015215
CEP52_015216-T1_mrna	gene-CEP52_015216	CEP52_015216
CEP52_015217-T1_mrna	gene-CEP52_015217	CEP52_015217
CEP52_015218-T1_mrna	gene-CEP52_015218	CEP52_015218
CEP52_015219-T1_mrna	gene-CEP52_015219	CEP52_015219
CEP52_015220-T1_mrna	gene-CEP52_015220	CEP52_015220
CEP52_015221-T1_mrna	gene-CEP52_015221	CEP52_015221
CEP52_015222-T1_mrna	gene-CEP52_015222	CEP52_015222
CEP52_015223-T1_mrna	gene-CEP52_015223	CEP52_015223
CEP52_015224-T1_mrna	gene-CEP52_015224	CEP52_015224
CEP52_015225-T1_mrna	gene-CEP52_015225	CEP52_015225
CEP52_015226-T1_mrna	gene-CEP52_015226	CEP52_015226
CEP52_015227-T1_mrna	gene-CEP52_015227	CEP52_015227
CEP52_015228-T1_mrna	gene-CEP52_015228	CEP52_015228
CEP52_015229-T1_mrna	gene-CEP52_015229	CEP52_015229
CEP52_015230-T1_mrna	gene-CEP52_015230	CEP52_015230
CEP52_015231-T1_mrna	gene-CEP52_015231	CEP52_015231
CEP52_015232-T1_mrna	gene-CEP52_015232	CEP52_015232
CEP52_015233-T1_mrna	gene-CEP52_015233	CEP52_015233
CEP52_015234-T1_mrna	gene-CEP52_015234	CEP52_015234
CEP52_015235-T1_mrna	gene-CEP52_015235	CEP52_015235
CEP52_015236-T1_mrna	gene-CEP52_015236	CEP52_015236
CEP52_015237-T1_mrna	gene-CEP52_015237	CEP52_015237
CEP52_015238-T1_mrna	gene-CEP52_015238	CEP52_015238
CEP52_015239-T1_mrna	gene-CEP52_015239	CEP52_015239
CEP52_015240-T1_mrna	gene-CEP52_015240	CEP52_015240
CEP52_015241-T1_mrna	gene-CEP52_015241	CEP52_015241
CEP52_015242-T1_mrna	gene-CEP52_015242	CEP52_015242
CEP52_015243-T1_mrna	gene-CEP52_015243	CEP52_015243
CEP52_015244-T1_mrna	gene-CEP52_015244	CEP52_015244
CEP52_015245-T1_mrna	gene-CEP52_015245	CEP52_015245
CEP52_015246-T1_mrna	gene-CEP52_015246	CEP52_015246
CEP52_015247-T1_mrna	gene-CEP52_015247	CEP52_015247
CEP52_015248-T1_mrna	gene-CEP52_015248	CEP52_015248
CEP52_015249-T1_mrna	gene-CEP52_015249	CEP52_015249
CEP52_015250-T1_mrna	gene-CEP52_015250	CEP52_015250
CEP52_015251-T1_mrna	gene-CEP52_015251	CEP52_015251
CEP52_015252-T1_mrna	gene-CEP52_015252	CEP52_015252
CEP52_015253-T1_mrna	gene-CEP52_015253	CEP52_015253
CEP52_015254-T1_mrna	gene-CEP52_015254	CEP52_015254
CEP52_015255-T1_mrna	gene-CEP52_015255	CEP52_015255
CEP52_015256-T1_mrna	gene-CEP52_015256	CEP52_015256
CEP52_015257-T1_mrna	gene-CEP52_015257	CEP52_015257
CEP52_015258-T1_mrna	gene-CEP52_015258	CEP52_015258
CEP52_015259-T1_mrna	gene-CEP52_015259	CEP52_015259
CEP52_015260-T1_mrna	gene-CEP52_015260	CEP52_015260
CEP52_015261-T1_mrna	gene-CEP52_015261	CEP52_015261
CEP52_015262-T1_mrna	gene-CEP52_015262	CEP52_015262
CEP52_015263-T1_mrna	gene-CEP52_015263	CEP52_015263
CEP52_015264-T1_mrna	gene-CEP52_015264	CEP52_015264
CEP52_015265-T1_mrna	gene-CEP52_015265	CEP52_015265
CEP52_015266-T1_mrna	gene-CEP52_015266	CEP52_015266
CEP52_015267-T1_mrna	gene-CEP52_015267	CEP52_015267
CEP52_015268-T1_mrna	gene-CEP52_015268	CEP52_015268
CEP52_015269-T1_mrna	gene-CEP52_015269	CEP52_015269
CEP52_015270-T1_mrna	gene-CEP52_015270	CEP52_015270
CEP52_015271-T1_mrna	gene-CEP52_015271	CEP52_015271
CEP52_015272-T1_mrna	gene-CEP52_015272	CEP52_015272
CEP52_015273-T1_mrna	gene-CEP52_015273	CEP52_015273
CEP52_015274-T1_mrna	gene-CEP52_015274	CEP52_015274
CEP52_015275-T1_mrna	gene-CEP52_015275	CEP52_015275
CEP52_015276-T1_mrna	gene-CEP52_015276	CEP52_015276
CEP52_015277-T1_mrna	gene-CEP52_015277	CEP52_015277
CEP52_015278-T1_mrna	gene-CEP52_015278	CEP52_015278
CEP52_015279-T1_mrna	gene-CEP52_015279	CEP52_015279
CEP52_015280-T1_mrna	gene-CEP52_015280	CEP52_015280
CEP52_015281-T1_mrna	gene-CEP52_015281	CEP52_015281
CEP52_015282-T1_mrna	gene-CEP52_015282	CEP52_015282
CEP52_015283-T1_mrna	gene-CEP52_015283	CEP52_015283
CEP52_015284-T1_mrna	gene-CEP52_015284	CEP52_015284
CEP52_015285-T1_mrna	gene-CEP52_015285	CEP52_015285
CEP52_015286-T1_mrna	gene-CEP52_015286	CEP52_015286
CEP52_015287-T1_mrna	gene-CEP52_015287	CEP52_015287
CEP52_015288-T1_mrna	gene-CEP52_015288	CEP52_015288
CEP52_015289-T1_mrna	gene-CEP52_015289	CEP52_015289
CEP52_015290-T1_mrna	gene-CEP52_015290	CEP52_015290
CEP52_015291-T1_mrna	gene-CEP52_015291	CEP52_015291
CEP52_015292-T1_mrna	gene-CEP52_015292	CEP52_015292
CEP52_015293-T1_mrna	gene-CEP52_015293	CEP52_015293
CEP52_015294-T1_mrna	gene-CEP52_015294	CEP52_015294
CEP52_015295-T1_mrna	gene-CEP52_015295	CEP52_015295
CEP52_015296-T1_mrna	gene-CEP52_015296	CEP52_015296
CEP52_015297-T1_mrna	gene-CEP52_015297	CEP52_015297
CEP52_015298-T1_mrna	gene-CEP52_015298	CEP52_015298
CEP52_015299-T1_mrna	gene-CEP52_015299	CEP52_015299
CEP52_015300-T1_mrna	gene-CEP52_015300	CEP52_015300
CEP52_015301-T1_mrna	gene-CEP52_015301	CEP52_015301
CEP52_015302-T1_mrna	gene-CEP52_015302	CEP52_015302
CEP52_015303-T1_mrna	gene-CEP52_015303	CEP52_015303
CEP52_015304-T1_mrna	gene-CEP52_015304	CEP52_015304
CEP52_015305-T1_mrna	gene-CEP52_015305	CEP52_015305
CEP52_015306-T1_mrna	gene-CEP52_015306	CEP52_015306
CEP52_015307-T1_mrna	gene-CEP52_015307	CEP52_015307
CEP52_015308-T1_mrna	gene-CEP52_015308	CEP52_015308
CEP52_015309-T1_mrna	gene-CEP52_015309	CEP52_015309
CEP52_015310-T1_mrna	gene-CEP52_015310	CEP52_015310
CEP52_015311-T1_mrna	gene-CEP52_015311	CEP52_015311
CEP52_015312-T1_mrna	gene-CEP52_015312	CEP52_015312
CEP52_015313-T1_mrna	gene-CEP52_015313	CEP52_015313
CEP52_015314-T1_mrna	gene-CEP52_015314	CEP52_015314
CEP52_015315-T1_mrna	gene-CEP52_015315	CEP52_015315
CEP52_015316-T1_mrna	gene-CEP52_015316	CEP52_015316
CEP52_015317-T1_mrna	gene-CEP52_015317	CEP52_015317
CEP52_015318-T1_mrna	gene-CEP52_015318	CEP52_015318
CEP52_015319-T1_mrna	gene-CEP52_015319	CEP52_015319
CEP52_015320-T1_mrna	gene-CEP52_015320	CEP52_015320
CEP52_015321-T1_mrna	gene-CEP52_015321	CEP52_015321
CEP52_015322-T1_mrna	gene-CEP52_015322	CEP52_015322
CEP52_015323-T1_mrna	gene-CEP52_015323	CEP52_015323
CEP52_015324-T1_mrna	gene-CEP52_015324	CEP52_015324
CEP52_015325-T1_mrna	gene-CEP52_015325	CEP52_015325
CEP52_015326-T1_mrna	gene-CEP52_015326	CEP52_015326
CEP52_015327-T1_mrna	gene-CEP52_015327	CEP52_015327
CEP52_015328-T1_mrna	gene-CEP52_015328	CEP52_015328
CEP52_015329-T1_mrna	gene-CEP52_015329	CEP52_015329
CEP52_015330-T1_mrna	gene-CEP52_015330	CEP52_015330
CEP52_015331-T1_mrna	gene-CEP52_015331	CEP52_015331
CEP52_015332-T1_mrna	gene-CEP52_015332	CEP52_015332
CEP52_015333-T1_mrna	gene-CEP52_015333	CEP52_015333
CEP52_015334-T1_mrna	gene-CEP52_015334	CEP52_015334
CEP52_015335-T1_mrna	gene-CEP52_015335	CEP52_015335
CEP52_015336-T1_mrna	gene-CEP52_015336	CEP52_015336
CEP52_015337-T1_mrna	gene-CEP52_015337	CEP52_015337
CEP52_015338-T1_mrna	gene-CEP52_015338	CEP52_015338
CEP52_015339-T1_mrna	gene-CEP52_015339	CEP52_015339
CEP52_015340-T1_mrna	gene-CEP52_015340	CEP52_015340
CEP52_015341-T1_mrna	gene-CEP52_015341	CEP52_015341
CEP52_015342-T1_mrna	gene-CEP52_015342	CEP52_015342
CEP52_015343-T1_mrna	gene-CEP52_015343	CEP52_015343
CEP52_015344-T1_mrna	gene-CEP52_015344	CEP52_015344
CEP52_015345-T1_mrna	gene-CEP52_015345	CEP52_015345
CEP52_015346-T1_mrna	gene-CEP52_015346	CEP52_015346
CEP52_015347-T1_mrna	gene-CEP52_015347	CEP52_015347
CEP52_015348-T1_mrna	gene-CEP52_015348	CEP52_015348
CEP52_015349-T1_mrna	gene-CEP52_015349	CEP52_015349
CEP52_015350-T1_mrna	gene-CEP52_015350	CEP52_015350
CEP52_015351-T1_mrna	gene-CEP52_015351	CEP52_015351
CEP52_015352-T1_mrna	gene-CEP52_015352	CEP52_015352
CEP52_015353-T1_mrna	gene-CEP52_015353	CEP52_015353
CEP52_015354-T1_mrna	gene-CEP52_015354	CEP52_015354
CEP52_015355-T1_mrna	gene-CEP52_015355	CEP52_015355
CEP52_015356-T1_mrna	gene-CEP52_015356	CEP52_015356
CEP52_015357-T1_mrna	gene-CEP52_015357	CEP52_015357
CEP52_015358-T1_mrna	gene-CEP52_015358	CEP52_015358
CEP52_015359-T1_mrna	gene-CEP52_015359	CEP52_015359
CEP52_015360-T1_mrna	gene-CEP52_015360	CEP52_015360
CEP52_015361-T1_mrna	gene-CEP52_015361	CEP52_015361
CEP52_015362-T1_mrna	gene-CEP52_015362	CEP52_015362
CEP52_015363-T1_mrna	gene-CEP52_015363	CEP52_015363
CEP52_003936-T1_mrna	gene-CEP52_003936	CEP52_003936
CEP52_003937-T1_mrna	gene-CEP52_003937	CEP52_003937
CEP52_003938-T1_mrna	gene-CEP52_003938	CEP52_003938
CEP52_003939-T1_mrna	gene-CEP52_003939	CEP52_003939
CEP52_003940-T1_mrna	gene-CEP52_003940	CEP52_003940
CEP52_003941-T1_mrna	gene-CEP52_003941	CEP52_003941
CEP52_003942-T1_mrna	gene-CEP52_003942	CEP52_003942
CEP52_003943-T1_mrna	gene-CEP52_003943	CEP52_003943
CEP52_003944-T1_mrna	gene-CEP52_003944	CEP52_003944
CEP52_003945-T1_mrna	gene-CEP52_003945	CEP52_003945
CEP52_003946-T1_mrna	gene-CEP52_003946	CEP52_003946
CEP52_003947-T1_mrna	gene-CEP52_003947	CEP52_003947
CEP52_003948-T1_mrna	gene-CEP52_003948	CEP52_003948
CEP52_003949-T1_mrna	gene-CEP52_003949	CEP52_003949
CEP52_003950-T1_mrna	gene-CEP52_003950	CEP52_003950
CEP52_003951-T1_mrna	gene-CEP52_003951	CEP52_003951
CEP52_003952-T1_mrna	gene-CEP52_003952	CEP52_003952
CEP52_003953-T1_mrna	gene-CEP52_003953	CEP52_003953
CEP52_003954-T1_mrna	gene-CEP52_003954	CEP52_003954
CEP52_003955-T1_mrna	gene-CEP52_003955	CEP52_003955
CEP52_003956-T1_mrna	gene-CEP52_003956	CEP52_003956
CEP52_003957-T1_mrna	gene-CEP52_003957	CEP52_003957
CEP52_003958-T1_mrna	gene-CEP52_003958	CEP52_003958
CEP52_003959-T1_mrna	gene-CEP52_003959	CEP52_003959
CEP52_003960-T1_mrna	gene-CEP52_003960	CEP52_003960
CEP52_003961-T1_mrna	gene-CEP52_003961	CEP52_003961
CEP52_003962-T1_mrna	gene-CEP52_003962	CEP52_003962
CEP52_003963-T1_mrna	gene-CEP52_003963	CEP52_003963
CEP52_003964-T1_mrna	gene-CEP52_003964	CEP52_003964
CEP52_003965-T1_mrna	gene-CEP52_003965	CEP52_003965
CEP52_003966-T1_mrna	gene-CEP52_003966	CEP52_003966
CEP52_003967-T1_mrna	gene-CEP52_003967	CEP52_003967
CEP52_003968-T1_mrna	gene-CEP52_003968	CEP52_003968
CEP52_003969-T1_mrna	gene-CEP52_003969	CEP52_003969
CEP52_003970-T1_mrna	gene-CEP52_003970	CEP52_003970
CEP52_003971-T1_mrna	gene-CEP52_003971	CEP52_003971
CEP52_003972-T1_mrna	gene-CEP52_003972	CEP52_003972
CEP52_003973-T1_mrna	gene-CEP52_003973	CEP52_003973
CEP52_003974-T1_mrna	gene-CEP52_003974	CEP52_003974
CEP52_003975-T1_mrna	gene-CEP52_003975	CEP52_003975
CEP52_003976-T1_mrna	gene-CEP52_003976	CEP52_003976
CEP52_003977-T1_mrna	gene-CEP52_003977	CEP52_003977
CEP52_003978-T1_mrna	gene-CEP52_003978	CEP52_003978
CEP52_003979-T1_mrna	gene-CEP52_003979	CEP52_003979
CEP52_003980-T1_mrna	gene-CEP52_003980	CEP52_003980
CEP52_003981-T1_mrna	gene-CEP52_003981	CEP52_003981
CEP52_003982-T1_mrna	gene-CEP52_003982	CEP52_003982
CEP52_003983-T1_mrna	gene-CEP52_003983	CEP52_003983
CEP52_003984-T1_mrna	gene-CEP52_003984	CEP52_003984
CEP52_003986-T1_mrna	gene-CEP52_003986	CEP52_003986
CEP52_003987-T1_mrna	gene-CEP52_003987	CEP52_003987
CEP52_003988-T1_mrna	gene-CEP52_003988	CEP52_003988
CEP52_003989-T1_mrna	gene-CEP52_003989	CEP52_003989
CEP52_003990-T1_mrna	gene-CEP52_003990	CEP52_003990
CEP52_003991-T1_mrna	gene-CEP52_003991	CEP52_003991
CEP52_003992-T1_mrna	gene-CEP52_003992	CEP52_003992
CEP52_003993-T1_mrna	gene-CEP52_003993	CEP52_003993
CEP52_003994-T1_mrna	gene-CEP52_003994	CEP52_003994
CEP52_003995-T1_mrna	gene-CEP52_003995	CEP52_003995
CEP52_003996-T1_mrna	gene-CEP52_003996	CEP52_003996
CEP52_003997-T1_mrna	gene-CEP52_003997	CEP52_003997
CEP52_003998-T1_mrna	gene-CEP52_003998	CEP52_003998
CEP52_003999-T1_mrna	gene-CEP52_003999	CEP52_003999
CEP52_004000-T1_mrna	gene-CEP52_004000	CEP52_004000
CEP52_004001-T1_mrna	gene-CEP52_004001	CEP52_004001
CEP52_004002-T1_mrna	gene-CEP52_004002	CEP52_004002
CEP52_004003-T1_mrna	gene-CEP52_004003	CEP52_004003
CEP52_004004-T1_mrna	gene-CEP52_004004	CEP52_004004
CEP52_004005-T1_mrna	gene-CEP52_004005	CEP52_004005
CEP52_004006-T1_mrna	gene-CEP52_004006	CEP52_004006
CEP52_004007-T1_mrna	gene-CEP52_004007	CEP52_004007
CEP52_004008-T1_mrna	gene-CEP52_004008	CEP52_004008
CEP52_004009-T1_mrna	gene-CEP52_004009	CEP52_004009
CEP52_004010-T1_mrna	gene-CEP52_004010	CEP52_004010
CEP52_004011-T1_mrna	gene-CEP52_004011	CEP52_004011
CEP52_004012-T1_mrna	gene-CEP52_004012	CEP52_004012
CEP52_004013-T1_mrna	gene-CEP52_004013	CEP52_004013
CEP52_004014-T1_mrna	gene-CEP52_004014	CEP52_004014
CEP52_004015-T1_mrna	gene-CEP52_004015	CEP52_004015
CEP52_004016-T1_mrna	gene-CEP52_004016	CEP52_004016
CEP52_004017-T1_mrna	gene-CEP52_004017	CEP52_004017
CEP52_004018-T1_mrna	gene-CEP52_004018	CEP52_004018
CEP52_004019-T1_mrna	gene-CEP52_004019	CEP52_004019
CEP52_004020-T1_mrna	gene-CEP52_004020	CEP52_004020
CEP52_004021-T1_mrna	gene-CEP52_004021	CEP52_004021
CEP52_004022-T1_mrna	gene-CEP52_004022	CEP52_004022
CEP52_004023-T1_mrna	gene-CEP52_004023	CEP52_004023
CEP52_004024-T1_mrna	gene-CEP52_004024	CEP52_004024
CEP52_004025-T1_mrna	gene-CEP52_004025	CEP52_004025
CEP52_004026-T1_mrna	gene-CEP52_004026	CEP52_004026
CEP52_004027-T1_mrna	gene-CEP52_004027	CEP52_004027
CEP52_015364-T1_mrna	gene-CEP52_015364	CEP52_015364
CEP52_015365-T1_mrna	gene-CEP52_015365	CEP52_015365
CEP52_015366-T1_mrna	gene-CEP52_015366	CEP52_015366
CEP52_015367-T1_mrna	gene-CEP52_015367	CEP52_015367
CEP52_015368-T1_mrna	gene-CEP52_015368	CEP52_015368
CEP52_015369-T1_mrna	gene-CEP52_015369	CEP52_015369
CEP52_015371-T1_mrna	gene-CEP52_015371	CEP52_015371
CEP52_015372-T1_mrna	gene-CEP52_015372	CEP52_015372
CEP52_015373-T1_mrna	gene-CEP52_015373	CEP52_015373
CEP52_015374-T1_mrna	gene-CEP52_015374	CEP52_015374
CEP52_015375-T1_mrna	gene-CEP52_015375	CEP52_015375
CEP52_015376-T1_mrna	gene-CEP52_015376	CEP52_015376
CEP52_015377-T1_mrna	gene-CEP52_015377	CEP52_015377
CEP52_015378-T1_mrna	gene-CEP52_015378	CEP52_015378
CEP52_015379-T1_mrna	gene-CEP52_015379	CEP52_015379
CEP52_015380-T1_mrna	gene-CEP52_015380	CEP52_015380
CEP52_015381-T1_mrna	gene-CEP52_015381	CEP52_015381
CEP52_015382-T1_mrna	gene-CEP52_015382	CEP52_015382
CEP52_015383-T1_mrna	gene-CEP52_015383	CEP52_015383
CEP52_015384-T1_mrna	gene-CEP52_015384	CEP52_015384
CEP52_015385-T1_mrna	gene-CEP52_015385	CEP52_015385
CEP52_015386-T1_mrna	gene-CEP52_015386	CEP52_015386
CEP52_015387-T1_mrna	gene-CEP52_015387	CEP52_015387
CEP52_015388-T1_mrna	gene-CEP52_015388	CEP52_015388
CEP52_015389-T1_mrna	gene-CEP52_015389	CEP52_015389
CEP52_015390-T1_mrna	gene-CEP52_015390	CEP52_015390
CEP52_015391-T1_mrna	gene-CEP52_015391	CEP52_015391
CEP52_015392-T1_mrna	gene-CEP52_015392	CEP52_015392
CEP52_015393-T1_mrna	gene-CEP52_015393	CEP52_015393
CEP52_015394-T1_mrna	gene-CEP52_015394	CEP52_015394
CEP52_015395-T1_mrna	gene-CEP52_015395	CEP52_015395
CEP52_015396-T1_mrna	gene-CEP52_015396	CEP52_015396
CEP52_015397-T1_mrna	gene-CEP52_015397	CEP52_015397
CEP52_015398-T1_mrna	gene-CEP52_015398	CEP52_015398
CEP52_015399-T1_mrna	gene-CEP52_015399	CEP52_015399
CEP52_015400-T1_mrna	gene-CEP52_015400	CEP52_015400
CEP52_015401-T1_mrna	gene-CEP52_015401	CEP52_015401
CEP52_015402-T1_mrna	gene-CEP52_015402	CEP52_015402
CEP52_015403-T1_mrna	gene-CEP52_015403	CEP52_015403
CEP52_015404-T1_mrna	gene-CEP52_015404	CEP52_015404
CEP52_015405-T1_mrna	gene-CEP52_015405	CEP52_015405
CEP52_015406-T1_mrna	gene-CEP52_015406	CEP52_015406
CEP52_015407-T1_mrna	gene-CEP52_015407	CEP52_015407
CEP52_015408-T1_mrna	gene-CEP52_015408	CEP52_015408
CEP52_015409-T1_mrna	gene-CEP52_015409	CEP52_015409
CEP52_015410-T1_mrna	gene-CEP52_015410	CEP52_015410
CEP52_015411-T1_mrna	gene-CEP52_015411	CEP52_015411
CEP52_015412-T1_mrna	gene-CEP52_015412	CEP52_015412
CEP52_015413-T1_mrna	gene-CEP52_015413	CEP52_015413
CEP52_015414-T1_mrna	gene-CEP52_015414	CEP52_015414
CEP52_015415-T1_mrna	gene-CEP52_015415	CEP52_015415
CEP52_015416-T1_mrna	gene-CEP52_015416	CEP52_015416
CEP52_015417-T1_mrna	gene-CEP52_015417	CEP52_015417
CEP52_015418-T1_mrna	gene-CEP52_015418	CEP52_015418
CEP52_015419-T1_mrna	gene-CEP52_015419	CEP52_015419
CEP52_015420-T1_mrna	gene-CEP52_015420	CEP52_015420
CEP52_015421-T1_mrna	gene-CEP52_015421	CEP52_015421
CEP52_015422-T1_mrna	gene-CEP52_015422	CEP52_015422
CEP52_015423-T1_mrna	gene-CEP52_015423	CEP52_015423
