TRANSCRIPT	Mycangia_BH1	Mycangia_BH2	Mycangia_BH3	Mycangia_BH4	Mycangia_BH5	Mycangia_EF1	Mycangia_EF2	Mycangia_EF3	Mycangia_EF4	Mycangia_EP1	Mycangia_EP2	Mycangia_EP3	Mycangia_EP4	Mycangia_LP2	Mycangia_LP3	Mycangia_LP4
BHE90_015466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_015468	263.4207048729463	74.2700042905668	238.91873051630566	79.88706343859283	210.01238326640387	0	0	0	0	0	0	0	0	0	0	0
BHE90_015470	58.53793441621029	106.10000612938116	0	79.88706343859283	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_015471	643.9172785783132	541.1100312598439	119.45936525815283	79.88706343859283	350.02063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_015472	5063.531327002191	4063.6302347552987	2687.8357183084386	2656.2448593332115	2817.666142157585	848.8000490350489	0	281.8494399059543	0	0	0	0	0	0	0	714.778988661094
BHE90_015475	1990.28977015115	1283.810074165512	1732.160796243216	479.322380631557	1925.1135132753689	0	0	0	0	0	0	0	0	0	0	268.04212074791025
BHE90_015476	0	42.44000245175246	0	0	105.00619163320194	0	0	0	0	0	0	0	0	0	0	0
BHE90_015477	614.6483113702081	244.0300140975767	477.8374610326113	359.49178547366773	455.0268304105417	7214.800416797916	281.8494399059543	281.8494399059543	0	1932.6818736408302	94.3111165594499	0	0	0	1697.6000980700978	0
BHE90_015478	585.3793441621029	339.5200196140197	358.3780957744585	359.49178547366773	455.0268304105417	0	563.6988798119086	0	0	0	0	0	0	0	0	0
BHE90_015479	0	0	59.729682629076414	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_015481	0	0	0	0	0	0	0	0	0	0	0	0	679.0400392280393	0	0	0
BHE90_015488	11971.007588115006	7151.140413120291	8690.668822530619	5851.727396876926	4182.74663338921	0	281.8494399059543	845.548319717863	0	0	565.8666993566994	2263.4667974267973	0	0	1697.6000980700978	2323.0317131485554
BHE90_015489	321.9586392891566	95.49000551644305	89.59452394361462	59.915297578944624	35.002063877733974	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_015491	29.268967208105146	21.22000122587623	179.18904788722924	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015492	175.6138032486309	286.47001654932916	268.78357183084387	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_015493	117.07586883242058	127.3200073552574	238.91873051630566	39.943531719296416	140.0082555109359	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_015494	58.53793441621029	0	59.729682629076414	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_015495	117.07586883242058	477.4500275822152	925.8100807506845	39.943531719296416	192.5113513275369	848.8000490350489	0	0	0	0	188.6222331188998	707.3333741958742	0	0	0	1518.905350904825
BHE90_015496	58.53793441621029	31.83000183881435	29.864841314538207	19.971765859648208	157.5092874498029	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_004566	204.88277045673604	275.86001593639105	418.1077784035349	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_004567	175.6138032486309	106.10000612938116	537.5671436616877	199.7176585964821	140.0082555109359	0	0	563.6988798119086	0	0	0	848.8000490350489	0	0	0	0
BHE90_004574	468.3034753296823	212.2000122587623	268.78357183084387	179.74589273683387	122.50722357206892	0	0	0	0	0	0	0	0	0	0	0
BHE90_004578	58.53793441621029	21.22000122587623	0	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_004579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.04212074791025
BHE90_004580	117.07586883242058	233.42001348463856	179.18904788722924	79.88706343859283	0	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_004584	0	0	179.18904788722924	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_004585	0	0	0	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_004593	117.07586883242058	42.44000245175246	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004594	175.6138032486309	127.3200073552574	0	139.80236101753746	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_004595	0	42.44000245175246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004596	58.53793441621029	74.2700042905668	179.18904788722924	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004597	0	42.44000245175246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004598	0	42.44000245175246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004599	117.07586883242058	0	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004600	117.07586883242058	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004601	0	0	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_004603	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_004604	234.15173766484116	180.370010419948	238.91873051630566	39.943531719296416	70.00412775546795	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_004609	117.07586883242058	127.3200073552574	119.45936525815283	239.6611903157785	105.00619163320194	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_004611	0	0	0	0	0	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_004618	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004623	0	0	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_004624	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015497	673.1862457864185	891.2400514868018	1433.512383097834	479.322380631557	717.5423094935466	2546.400147105147	0	0	0	0	0	282.93334967834966	0	0	0	89.34737358263675
BHE90_015498	117.07586883242058	84.88000490350493	268.78357183084387	59.915297578944624	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_015499	585.3793441621029	180.370010419948	0	119.83059515788925	35.002063877733974	0	0	0	0	0	377.2444662377996	0	0	0	0	178.6947471652735
BHE90_015500	146.34483604052573	201.59001164582423	119.45936525815283	119.83059515788925	70.00412775546795	0	0	0	0	0	377.2444662377996	0	0	0	0	0
BHE90_015501	1229.2966227404163	1177.710068036131	1284.188176525143	579.181209929798	805.0474691878815	0	0	563.6988798119086	0	644.22729121361	94.3111165594499	0	0	0	0	714.778988661094
BHE90_015502	439.0345081215772	456.230026356339	328.51325445992023	39.943531719296416	105.00619163320194	0	0	0	0	0	0	282.93334967834966	0	0	0	536.0842414958205
BHE90_015503	3102.5105240591456	2864.7001654932915	2239.8630985903656	1238.2494832981888	962.5567566376844	0	0	2254.7955192476343	0	0	188.6222331188998	565.8666993566993	0	0	0	1072.168482991641
BHE90_015504	409.7655409134721	604.7700349374727	567.431984976226	219.6894244561303	210.01238326640387	0	0	0	0	0	0	0	0	0	0	0
BHE90_015505	0	42.44000245175246	0	39.943531719296416	35.002063877733974	0	0	0	0	0	0	0	0	563.6988798119087	0	178.6947471652735
BHE90_015506	995.144885075575	848.8000490350493	1104.9991286379136	619.1247416490944	507.52992622714265	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_015507	321.9586392891566	254.6400147105148	298.6484131453821	199.7176585964821	192.5113513275369	0	0	0	0	0	0	565.8666993566993	1018.560058842059	0	0	536.0842414958205
BHE90_015508	146.34483604052573	169.76000980700985	447.97261971807313	199.7176585964821	70.00412775546795	424.40002451752446	0	0	0	0	0	282.93334967834966	0	0	0	178.6947471652735
BHE90_015509	58.53793441621029	137.93000796819553	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_015510	175.6138032486309	190.9800110328861	209.05388920176745	79.88706343859283	35.002063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_015511	58.53793441621029	127.3200073552574	238.91873051630566	119.83059515788925	35.002063877733974	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_015512	6497.710720199342	5793.060334664211	9437.289855394072	5272.546186947127	4042.7383778782746	848.8000490350489	0	563.6988798119086	0	0	660.1778159161494	1414.6667483917483	0	0	0	714.778988661094
BHE90_015513	58.53793441621029	339.5200196140197	358.3780957744585	39.943531719296416	70.00412775546795	848.8000490350489	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_015514	4390.345081215773	4074.240235368237	5883.373738964027	3934.437874350697	3115.1836851183243	3395.2001961401957	0	5918.8382380250405	311.0062785169151	0	848.8000490350491	424.40002451752446	2037.120117684118	0	0	3305.8528225575596
BHE90_015515	58.53793441621029	212.2000122587623	418.1077784035349	159.77412687718567	35.002063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_015516	58.53793441621029	222.81001287170045	149.32420657269105	99.85882929824105	105.00619163320194	0	0	0	0	0	188.6222331188998	0	0	0	0	89.34737358263675
BHE90_015517	409.7655409134721	201.59001164582423	447.97261971807313	339.52001961401953	122.50722357206892	0	0	0	0	0	565.8666993566994	0	0	0	0	0
BHE90_015518	234.15173766484116	328.9100190010816	537.5671436616877	359.49178547366773	140.0082555109359	848.8000490350489	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_015521	58.53793441621029	488.0600281951534	358.3780957744585	119.83059515788925	175.01031938866987	1697.6000980700978	0	0	0	644.22729121361	0	848.8000490350489	0	0	0	804.1263622437307
BHE90_015522	58.53793441621029	42.44000245175246	59.729682629076414	119.83059515788925	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015523	117.07586883242058	21.22000122587623	0	0	0	0	0	0	0	0	0	282.93334967834966	0	0	0	178.6947471652735
BHE90_015524	175.6138032486309	42.44000245175246	149.32420657269105	79.88706343859283	35.002063877733974	0	0	563.6988798119086	0	0	0	282.93334967834966	0	0	0	178.6947471652735
BHE90_015526	117.07586883242058	275.86001593639105	179.18904788722924	39.943531719296416	122.50722357206892	0	0	0	0	0	0	0	0	0	0	446.73686791318374
BHE90_015528	58.53793441621029	190.9800110328861	298.6484131453821	159.77412687718567	70.00412775546795	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_015529	117.07586883242058	190.9800110328861	597.2968262907642	79.88706343859283	52.50309581660097	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_015531	117.07586883242058	466.8400269692771	2777.4302422520536	199.7176585964821	192.5113513275369	7639.200441315441	0	1691.096639435726	0	644.22729121361	0	707.3333741958742	0	0	0	446.73686791318374
BHE90_015532	1112.2207539079957	657.8200380021632	806.3507154925315	559.2094440701499	612.5361178603447	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_015533	117.07586883242058	233.42001348463856	388.2429370889967	399.4353171929642	140.0082555109359	0	0	0	0	0	0	0	0	0	0	625.4316150784572
BHE90_015534	58.53793441621029	180.370010419948	567.431984976226	119.83059515788925	280.0165110218718	424.40002451752446	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_015535	58.53793441621029	21.22000122587623	119.45936525815283	119.83059515788925	17.501031938866987	3395.2001961401957	0	281.8494399059543	0	0	0	0	0	0	0	536.0842414958205
BHE90_015536	380.4965737053669	519.8900300339677	597.2968262907642	159.77412687718567	70.00412775546795	848.8000490350489	0	0	0	0	188.6222331188998	0	0	0	0	357.389494330547
BHE90_015537	58.53793441621029	53.05000306469058	328.51325445992023	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015538	175.6138032486309	169.76000980700985	179.18904788722924	79.88706343859283	35.002063877733974	0	0	0	0	0	188.6222331188998	0	0	0	0	0
BHE90_015539	321.9586392891566	148.5400085811336	238.91873051630566	219.6894244561303	70.00412775546795	0	0	845.548319717863	0	0	0	0	0	0	0	0
BHE90_015540	234.15173766484116	84.88000490350493	268.78357183084387	79.88706343859283	70.00412775546795	0	0	1691.096639435726	0	0	188.6222331188998	282.93334967834966	0	0	0	178.6947471652735
BHE90_015541	351.2276064972618	233.42001348463856	507.70230234714955	159.77412687718567	175.01031938866987	0	0	563.6988798119086	0	0	0	0	679.0400392280393	0	0	0
BHE90_015542	439.0345081215772	265.25001532345294	597.2968262907642	379.463551333316	402.52373459394073	848.8000490350489	0	1127.3977596238171	0	0	0	282.93334967834966	0	0	0	357.389494330547
BHE90_015545	0	0	0	0	0	0	563.6988798119086	0	0	0	0	0	0	0	0	0
BHE90_015560	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015565	0	0	89.59452394361462	0	0	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_015566	58.53793441621029	233.42001348463856	179.18904788722924	19.971765859648208	105.00619163320194	0	0	0	0	0	188.6222331188998	0	0	0	0	178.6947471652735
BHE90_015568	146.34483604052573	254.6400147105148	477.8374610326113	39.943531719296416	315.0185748996058	0	0	0	0	644.22729121361	0	0	0	0	0	357.389494330547
BHE90_015569	175.6138032486309	233.42001348463856	119.45936525815283	99.85882929824105	105.00619163320194	0	0	0	0	0	0	0	339.52001961401965	0	0	89.34737358263675
BHE90_015570	3629.3519338050382	3204.2201851073114	4300.537149293502	2616.3013276139154	2222.6310562361073	1697.6000980700978	0	1127.3977596238171	0	0	0	282.93334967834966	0	0	0	893.4737358263675
BHE90_015571	3746.4278026374586	2917.750168557982	2777.4302422520536	1737.5436297893941	1190.0701718429552	424.40002451752446	0	1127.3977596238171	0	0	565.8666993566994	0	0	0	0	357.389494330547
BHE90_015572	292.68967208105147	445.6200257434009	447.97261971807313	459.3506147719088	227.51341520527086	0	0	281.8494399059543	0	0	0	0	0	0	0	0
BHE90_015573	58.53793441621029	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015574	204.88277045673604	519.8900300339677	686.8913502343787	239.6611903157785	280.0165110218718	0	0	563.6988798119086	0	0	188.6222331188998	0	0	0	0	0
BHE90_015575	0	21.22000122587623	59.729682629076414	39.943531719296416	70.00412775546795	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_015576	585.3793441621029	594.1600343245344	298.6484131453821	199.7176585964821	70.00412775546795	848.8000490350489	0	0	0	0	188.6222331188998	141.46667483917483	0	0	0	178.6947471652735
BHE90_015577	117.07586883242058	63.6600036776287	0	59.915297578944624	175.01031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_015579	58.53793441621029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015580	58.53793441621029	31.83000183881435	179.18904788722924	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015581	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015583	0	0	59.729682629076414	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_015584	0	0	0	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_015591	1873.2139013187293	1506.6200870372124	2209.998257275827	798.8706343859284	822.5485011267485	0	0	281.8494399059543	0	0	282.9333496783497	282.93334967834966	0	0	0	1072.168482991641
BHE90_015592	175.6138032486309	106.10000612938116	238.91873051630566	0	140.0082555109359	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_015593	29.268967208105146	42.44000245175246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_015594	439.0345081215772	668.4300386151014	1463.3772244123722	239.6611903157785	350.02063877733974	848.8000490350489	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_015595	117.07586883242058	127.3200073552574	179.18904788722924	39.943531719296416	105.00619163320194	0	0	0	0	0	0	0	0	1127.3977596238174	0	357.389494330547
BHE90_015596	204.88277045673604	127.3200073552574	209.05388920176745	39.943531719296416	52.50309581660097	0	0	281.8494399059543	0	0	94.3111165594499	282.93334967834966	679.0400392280393	0	0	357.389494330547
BHE90_015597	4946.45545816977	3172.390183268497	3524.0512751155084	1318.1365467367818	1137.5670760263545	1697.6000980700978	1972.9460793416802	281.8494399059543	0	644.22729121361	282.9333496783497	141.46667483917483	0	0	0	1429.557977322188
BHE90_015598	351.2276064972618	403.18002329164847	567.431984976226	159.77412687718567	140.0082555109359	424.40002451752446	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_015599	234.15173766484116	201.59001164582423	59.729682629076414	59.915297578944624	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_015600	2429.3242782727275	1877.9701084900466	1164.72881126699	519.2659123508533	805.0474691878815	0	0	0	0	0	565.8666993566994	0	0	0	0	178.6947471652735
BHE90_015601	468.3034753296823	488.0600281951534	657.0265089198405	419.4070830526124	542.5319901048766	0	0	0	0	0	0	0	0	0	0	0
BHE90_015602	614.6483113702081	1061.0000612938118	746.6210328634552	259.63295617542667	892.5526288822165	4244.000245175245	1127.3977596238171	4509.591038495269	0	1288.45458242722	188.6222331188998	141.46667483917483	0	0	0	2233.684339565919
BHE90_000677	0	42.44000245175246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000680	0	0	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000688	0	21.22000122587623	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000693	0	0	0	0	0	0	0	1691.096639435726	0	0	0	0	0	0	0	0
BHE90_000694	0	21.22000122587623	0	0	70.00412775546795	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_000698	117.07586883242058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000700	0	53.05000306469058	686.8913502343787	0	157.5092874498029	0	0	0	0	0	0	0	0	0	0	0
BHE90_000701	58.53793441621029	63.6600036776287	0	79.88706343859283	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_000703	117.07586883242058	42.44000245175246	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000705	0	0	59.729682629076414	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_000716	58.53793441621029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000718	0	42.44000245175246	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000725	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357.389494330547
BHE90_000727	0	0	59.729682629076414	39.943531719296416	35.002063877733974	0	0	0	0	644.22729121361	0	0	0	0	0	0
BHE90_000728	351.2276064972618	84.88000490350493	298.6484131453821	199.7176585964821	192.5113513275369	0	0	0	0	0	0	0	0	0	0	0
BHE90_000731	3892.7726386779846	3023.8501746873635	2628.106035679362	3115.5954741051205	2660.1568547077823	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_000733	58.53793441621029	21.22000122587623	29.864841314538207	0	105.00619163320194	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_000734	0	0	0	39.943531719296416	0	0	0	0	0	0	94.3111165594499	282.93334967834966	0	0	0	714.778988661094
BHE90_000737	0	21.22000122587623	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000738	0	0	0	0	70.00412775546795	0	0	0	0	0	188.6222331188998	0	0	0	0	0
BHE90_000741	2019.558737359255	1888.5801091029846	2747.565400937515	918.7012295438176	1767.604225825566	0	0	0	0	644.22729121361	0	0	0	0	0	536.0842414958205
BHE90_000742	351.2276064972618	827.580047809173	477.8374610326113	559.2094440701499	525.0309581660097	0	0	563.6988798119086	0	0	0	0	0	0	0	357.389494330547
BHE90_000743	2253.7104750240965	1665.7700962312842	1015.4046046942991	1637.684800491153	1120.0660440874872	0	0	0	0	0	0	0	0	0	0	446.73686791318374
BHE90_000744	58.53793441621029	84.88000490350493	238.91873051630566	119.83059515788925	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_000746	0	0	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000747	0	21.22000122587623	0	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_000754	58.53793441621029	10.610000612938116	0	0	17.501031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_000760	0	21.22000122587623	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000761	234.15173766484116	63.6600036776287	59.729682629076414	199.7176585964821	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000763	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000765	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000766	117.07586883242058	42.44000245175246	209.05388920176745	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000767	0	21.22000122587623	298.6484131453821	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000770	0	42.44000245175246	0	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_000778	146.34483604052573	63.6600036776287	179.18904788722924	0	0	0	0	1127.3977596238171	0	0	0	0	0	0	0	0
BHE90_000779	0	0	0	0	0	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_000788	380.4965737053669	838.1900484221112	955.6749220652226	199.7176585964821	332.5196068384728	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_000794	58.53793441621029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000795	643.9172785783132	339.5200196140197	119.45936525815283	359.49178547366773	35.002063877733974	0	0	563.6988798119086	0	0	0	0	0	0	0	0
BHE90_000797	0	63.6600036776287	59.729682629076414	39.943531719296416	70.00412775546795	0	563.6988798119086	0	0	0	0	0	0	0	0	0
BHE90_000798	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	268.04212074791025
BHE90_000800	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000806	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000812	0	10.610000612938116	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_000813	0	0	0	59.915297578944624	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000814	0	21.22000122587623	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000816	0	0	0	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000818	58.53793441621029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000822	0	10.610000612938116	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000823	0	0	179.18904788722924	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_000824	117.07586883242058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_000825	0	31.83000183881435	119.45936525815283	19.971765859648208	0	0	0	1127.3977596238171	0	0	0	0	0	0	0	0
BHE90_000826	0	0	0	79.88706343859283	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004626	58.53793441621029	0	59.729682629076414	39.943531719296416	0	0	0	0	0	0	0	282.93334967834966	0	0	0	0
BHE90_004629	117.07586883242058	63.6600036776287	119.45936525815283	39.943531719296416	105.00619163320194	0	0	0	0	0	188.6222331188998	141.46667483917483	0	0	0	0
BHE90_004632	0	0	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004634	0	0	0	39.943531719296416	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004635	117.07586883242058	137.93000796819553	179.18904788722924	0	245.01444714413785	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_004637	0	0	0	0	0	848.8000490350489	0	1691.096639435726	0	0	0	0	0	0	0	0
BHE90_004638	0	0	0	0	0	0	0	1127.3977596238171	155.50313925845754	0	0	0	0	0	0	0
BHE90_004639	175.6138032486309	63.6600036776287	477.8374610326113	0	35.002063877733974	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_004640	0	74.2700042905668	59.729682629076414	159.77412687718567	0	0	0	1127.3977596238171	0	0	0	0	0	0	0	0
BHE90_004642	29.268967208105146	63.6600036776287	209.05388920176745	119.83059515788925	140.0082555109359	0	0	0	0	0	0	0	0	0	0	0
BHE90_004644	0	297.0800171622672	119.45936525815283	79.88706343859283	0	848.8000490350489	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_004645	0	21.22000122587623	119.45936525815283	79.88706343859283	35.002063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_004646	380.4965737053669	392.5700226787103	1284.188176525143	479.322380631557	210.01238326640387	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_004647	1024.4138522836802	466.8400269692771	507.70230234714955	619.1247416490944	350.02063877733974	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_004648	175.6138032486309	42.44000245175246	238.91873051630566	0	70.00412775546795	0	0	0	0	0	0	0	0	0	0	0
BHE90_004649	234.15173766484116	127.3200073552574	238.91873051630566	0	52.50309581660097	0	0	0	0	0	0	0	0	0	0	0
BHE90_004650	0	106.10000612938116	149.32420657269105	199.7176585964821	105.00619163320194	0	0	0	0	0	0	0	0	0	0	89.34737358263675
BHE90_004651	1141.4897211161008	689.6500398409776	716.756191548917	559.2094440701499	420.02476653280775	848.8000490350489	563.6988798119086	563.6988798119086	0	0	188.6222331188998	0	0	0	0	178.6947471652735
BHE90_004652	117.07586883242058	625.9900361633489	477.8374610326113	439.3788489122606	175.01031938866987	0	0	563.6988798119086	0	0	0	0	0	0	0	89.34737358263675
BHE90_004653	526.8414097458926	339.5200196140197	179.18904788722924	299.57648789472313	175.01031938866987	0	0	0	0	0	0	0	0	0	0	0
BHE90_004654	321.9586392891566	318.3000183881435	268.78357183084387	279.60472203507493	17.501031938866987	848.8000490350489	0	0	0	0	0	141.46667483917483	0	0	0	0
BHE90_004655	292.68967208105147	318.3000183881435	149.32420657269105	119.83059515788925	175.01031938866987	0	0	0	0	0	0	282.93334967834966	0	0	0	89.34737358263675
BHE90_004656	0	84.88000490350493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004662	2458.5932454808326	2238.710129329943	1941.2146854449834	938.6729954034658	980.0577885765514	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_004670	0	0	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_004673	0	0	0	0	0	848.8000490350489	0	0	0	0	0	0	0	0	0	0
BHE90_004674	0	0	119.45936525815283	0	35.002063877733974	0	0	0	0	0	188.6222331188998	0	0	0	0	89.34737358263675
BHE90_004675	0	0	0	0	35.002063877733974	0	0	0	0	0	0	0	0	0	0	0
BHE90_004676	117.07586883242058	42.44000245175246	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178.6947471652735
BHE90_004678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268.04212074791025
BHE90_004679	0	0	59.729682629076414	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004684	58.53793441621029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004689	0	42.44000245175246	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004690	0	21.22000122587623	59.729682629076414	19.971765859648208	0	0	0	0	0	0	0	0	0	0	0	0
BHE90_004692	0	42.44000245175246	0	0	0	0	0	0	0	0	0	0	0	0	0	1429.557977322188
BHE90_004694	146.34483604052573	212.2000122587623	358.3780957744585	159.77412687718567	157.5092874498029	0	0	0	0	0	0	0	0	0	0	0
BHE90_015604	234.15173766484116	212.2000122587623	119.45936525815283	39.943531719296416	280.0165110218718	0	0	0	0	0	0	0	0	0	0	0
BHE90_015605	29.268967208105146	95.49000551644305	119.45936525815283	0	0	0	0	0	0	0	0	0	0	0	0	0
